i,Time,Data
15697,313.946,61.0
15698,313.966,65472.0
15699,313.986,65472.0
15700,314.006,69.0
15701,314.026,62.0
15702,314.046,62.0
15703,314.066,65476.0
15704,314.086,65476.0
15705,314.106,65.0
15706,314.126,63.0
15707,314.146,60.0
15708,314.166,65460.0
15709,314.186,65472.0
15710,314.206,67.0
15711,314.226,62.0
15712,314.246,65460.0
15713,314.266,65472.0
15714,314.286,65476.0
15715,314.306,68.0
15716,314.326,63.0
15717,314.346,61.0
15718,314.366,65472.0
15719,314.386,65472.0
15720,314.406,66.0
15721,314.426,62.0
15722,314.446,62.0
15723,314.466,65472.0
15724,314.486,65472.0
15725,314.506,67.0
15726,314.526,64.0
15727,314.546,61.0
15728,314.566,65472.0
15729,314.586,65476.0
15730,314.606,67.0
15731,314.626,62.0
15732,314.646,61.0
15733,314.666,65472.0
15734,314.686,65476.0
15735,314.706,66.0
15736,314.726,63.0
15737,314.746,61.0
15738,314.766,65472.0
15739,314.786,65476.0
15740,314.806,67.0
15741,314.826,62.0
15742,314.846,61.0
15743,314.866,65472.0
15744,314.886,65484.0
15745,314.906,67.0
15746,314.926,64.0
15747,314.946,60.0
15748,314.966,65472.0
15749,314.986,65480.0
15750,315.006,68.0
15751,315.026,62.0
15752,315.046,61.0
15753,315.066,65464.0
15754,315.086,65472.0
15755,315.106,65472.0
15756,315.126,64.0
15757,315.146,60.0
15758,315.166,65472.0
15759,315.186,65472.0
15760,315.206,65472.0
15761,315.226,65.0
15762,315.246,61.0
15763,315.266,65472.0
15764,315.286,65472.0
15765,315.306,70.0
15766,315.326,64.0
15767,315.346,60.0
15768,315.366,65472.0
15769,315.386,65472.0
15770,315.406,68.0
15771,315.426,62.0
15772,315.446,62.0
15773,315.466,65472.0
15774,315.486,65472.0
15775,315.506,8309.0
15776,315.526,66.0
15777,315.546,61.0
15778,315.566,65476.0
15779,315.586,65484.0
15780,315.606,68.0
15781,315.626,64.0
15782,315.646,63.0
15783,315.666,65472.0
15784,315.686,65472.0
15785,315.706,66.0
15786,315.726,62.0
15787,315.746,60.0
15788,315.766,65472.0
15789,315.786,65472.0
15790,315.806,67.0
15791,315.826,63.0
15792,315.846,61.0
15793,315.866,65472.0
15794,315.886,65472.0
15795,315.906,68.0
15796,315.926,64.0
15797,315.946,60.0
15798,315.966,65472.0
15799,315.986,65476.0
15800,316.006,68.0
15801,316.026,64.0
15802,316.046,63.0
15803,316.066,65472.0
15804,316.086,65472.0
15805,316.106,68.0
15806,316.126,63.0
15807,316.146,61.0
15808,316.166,65472.0
15809,316.186,65472.0
15810,316.206,69.0
15811,316.226,65.0
15812,316.246,59.0
15813,316.266,65472.0
15814,316.286,65488.0
15815,316.306,69.0
15816,316.326,63.0
15817,316.346,60.0
15818,316.366,65472.0
15819,316.386,65492.0
15820,316.406,68.0
15821,316.426,64.0
15822,316.446,61.0
15823,316.466,65472.0
15824,316.486,65480.0
15825,316.506,69.0
15826,316.526,63.0
15827,316.546,60.0
15828,316.566,65472.0
15829,316.586,65480.0
15830,316.606,65460.0
15831,316.626,63.0
15832,316.646,61.0
15833,316.666,65472.0
15834,316.686,65480.0
15835,316.706,69.0
15836,316.726,63.0
15837,316.746,61.0
15838,316.766,65472.0
15839,316.786,65480.0
15840,316.806,68.0
15841,316.826,64.0
15842,316.846,60.0
15843,316.866,65472.0
15844,316.886,65480.0
15845,316.906,68.0
15846,316.926,63.0
15847,316.946,65472.0
15848,316.966,65476.0
15849,316.986,65472.0
15850,317.006,65472.0
15851,317.026,65.0
15852,317.046,60.0
15853,317.066,65472.0
15854,317.086,65476.0
15855,317.106,68.0
15856,317.126,64.0
15857,317.146,61.0
15858,317.166,65472.0
15859,317.186,65480.0
15860,317.206,70.0
15861,317.226,64.0
15862,317.246,65456.0
15863,317.266,65472.0
15864,317.286,65480.0
15865,317.306,65472.0
15866,317.326,64.0
15867,317.346,61.0
15868,317.366,65476.0
15869,317.386,65480.0
15870,317.406,65488.0
15871,317.426,65480.0
15872,317.446,65456.0
15873,317.466,65472.0
15874,317.486,65484.0
15875,317.506,69.0
15876,317.526,64.0
15877,317.546,60.0
15878,317.566,65464.0
15879,317.586,69.0
15880,317.606,61.0
15881,317.626,61.0
15882,317.646,62.0
15883,317.666,65472.0
15884,317.686,65468.0
15885,317.706,64.0
15886,317.726,63.0
15887,317.746,62.0
15888,317.766,65456.0
15889,317.786,65488.0
15890,317.806,66.0
15891,317.826,63.0
15892,317.846,61.0
15893,317.866,65472.0
15894,317.886,65484.0
15895,317.906,67.0
15896,317.926,62.0
15897,317.946,60.0
15898,317.966,65472.0
15899,317.986,65476.0
15900,318.006,67.0
15901,318.026,63.0
15902,318.046,61.0
15903,318.066,65476.0
15904,318.086,65480.0
15905,318.106,68.0
15906,318.126,65.0
15907,318.146,61.0
15908,318.166,65464.0
15909,318.186,65480.0
15910,318.206,65472.0
15911,318.226,60.0
15912,318.246,65472.0
15913,318.266,65472.0
15914,318.286,65484.0
15915,318.306,65488.0
15916,318.326,62.0
15917,318.346,65480.0
15918,318.366,65492.0
15919,318.386,65480.0
15920,318.406,70.0
15921,318.426,63.0
15922,318.446,61.0
15923,318.466,65472.0
15924,318.486,67.0
15925,318.506,60.0
15926,318.526,60.0
15927,318.546,61.0
15928,318.566,61.0
15929,318.586,61.0
15930,318.606,60.0
15931,318.626,61.0
15932,318.646,61.0
15933,318.666,65472.0
15934,318.686,65504.0
15935,318.706,65472.0
15936,318.726,62.0
15937,318.746,65472.0
15938,318.766,65472.0
15939,318.786,65480.0
15940,318.806,65472.0
15941,318.826,65.0
15942,318.846,61.0
15943,318.866,65472.0
15944,318.886,65472.0
15945,318.906,66.0
15946,318.926,61.0
15947,318.946,61.0
15948,318.966,65472.0
15949,318.986,65472.0
15950,319.006,68.0
15951,319.026,61.0
15952,319.046,65472.0
15953,319.066,65472.0
15954,319.086,65488.0
15955,319.106,65480.0
15956,319.126,65484.0
15957,319.146,65472.0
15958,319.166,65492.0
15959,319.186,65504.0
15960,319.206,68.0
15961,319.226,63.0
15962,319.246,61.0
15963,319.266,65472.0
15964,319.286,65472.0
15965,319.306,65.0
15966,319.326,63.0
15967,319.346,62.0
15968,319.366,65456.0
15969,319.386,65488.0
15970,319.406,68.0
15971,319.426,62.0
15972,319.446,60.0
15973,319.466,65464.0
15974,319.486,65476.0
15975,319.506,65472.0
15976,319.526,60.0
15977,319.546,65488.0
15978,319.566,65484.0
15979,319.586,65480.0
15980,319.606,65484.0
15981,319.626,65496.0
15982,319.646,65488.0
15983,319.666,65472.0
15984,319.686,65484.0
15985,319.706,65480.0
15986,319.726,65480.0
15987,319.746,65480.0
15988,319.766,65476.0
15989,319.786,65472.0
15990,319.806,69.0
15991,319.826,63.0
15992,319.846,60.0
15993,319.866,65456.0
15994,319.886,65476.0
15995,319.906,65.0
15996,319.926,63.0
15997,319.946,62.0
15998,319.966,60.0
15999,319.986,61.0
16000,320.006,61.0
16001,320.026,62.0
16002,320.046,60.0
16003,320.066,65456.0
16004,320.086,65472.0
16005,320.106,64.0
16006,320.126,61.0
16007,320.146,62.0
16008,320.166,65472.0
16009,320.186,65472.0
16010,320.206,63.0
16011,320.226,61.0
16012,320.246,61.0
16013,320.266,65468.0
16014,320.286,65472.0
16015,320.306,65.0
16016,320.326,62.0
16017,320.346,60.0
16018,320.366,65472.0
16019,320.386,65476.0
16020,320.406,64.0
16021,320.426,63.0
16022,320.446,61.0
16023,320.466,65476.0
16024,320.486,65472.0
16025,320.506,65456.0
16026,320.526,64.0
16027,320.546,36448.0
16028,320.566,65476.0
16029,320.586,65480.0
16030,320.606,69.0
16031,320.626,64.0
16032,320.646,65476.0
16033,320.666,65480.0
16034,320.686,65480.0
16035,320.706,65472.0
16036,320.726,60.0
16037,320.746,65464.0
16038,320.766,65480.0
16039,320.786,65456.0
16040,320.806,65464.0
16041,320.826,61.0
16042,320.846,65472.0
16043,320.866,65476.0
16044,320.886,65484.0
16045,320.906,70.0
16046,320.926,63.0
16047,320.946,59.0
16048,320.966,65476.0
16049,320.986,65492.0
16050,321.006,67.0
16051,321.026,62.0
16052,321.046,61.0
16053,321.066,65464.0
16054,321.086,65480.0
16055,321.106,65.0
16056,321.126,62.0
16057,321.146,61.0
16058,321.166,65472.0
16059,321.186,65472.0
16060,321.206,63.0
16061,321.226,61.0
16062,321.246,61.0
16063,321.266,65488.0
16064,321.286,65472.0
16065,321.306,64.0
16066,321.326,63.0
16067,321.346,60.0
16068,321.366,65480.0
16069,321.386,65484.0
16070,321.406,67.0
16071,321.426,63.0
16072,321.446,60.0
16073,321.466,65472.0
16074,321.486,65480.0
16075,321.506,69.0
16076,321.526,64.0
16077,321.546,60.0
16078,321.566,65472.0
16079,321.586,65480.0
16080,321.606,67.0
16081,321.626,62.0
16082,321.646,65448.0
16083,321.666,65472.0
16084,321.686,65472.0
16085,321.706,68.0
16086,321.726,64.0
16087,321.746,61.0
16088,321.766,65476.0
16089,321.786,65480.0
16090,321.806,68.0
16091,321.826,63.0
16092,321.846,65472.0
16093,321.866,65488.0
16094,321.886,65472.0
16095,321.906,65472.0
16096,321.926,65480.0
16097,321.946,65472.0
16098,321.966,65496.0
16099,321.986,65480.0
16100,322.006,65468.0
16101,322.026,60.0
16102,322.046,60.0
16103,322.066,65472.0
16104,322.086,65488.0
16105,322.106,66.0
16106,322.126,62.0
16107,322.146,62.0
16108,322.166,65472.0
16109,322.186,65472.0
16110,322.206,63.0
16111,322.226,62.0
16112,322.246,61.0
16113,322.266,65464.0
16114,322.286,64.0
16115,322.306,62.0
16116,322.326,61.0
16117,322.346,60.0
16118,322.366,65472.0
16119,322.386,65472.0
16120,322.406,63.0
16121,322.426,62.0
16122,322.446,61.0
16123,322.466,65472.0
16124,322.486,67.0
16125,322.506,63.0
16126,322.526,62.0
16127,322.546,62.0
16128,322.566,65472.0
16129,322.586,65472.0
16130,322.606,66.0
16131,322.626,62.0
16132,322.646,65464.0
16133,322.666,65488.0
16134,322.686,65476.0
16135,322.706,65472.0
16136,322.726,60.0
16137,322.746,65472.0
16138,322.766,65484.0
16139,322.786,65480.0
16140,322.806,65476.0
16141,322.826,61.0
16142,322.846,65480.0
16143,322.866,65472.0
16144,322.886,65472.0
16145,322.906,68.0
16146,322.926,64.0
16147,322.946,61.0
16148,322.966,65480.0
16149,322.986,65472.0
16150,323.006,69.0
16151,323.026,64.0
16152,323.046,92.0
16153,323.066,65476.0
16154,323.086,65488.0
16155,323.106,65.0
16156,323.126,62.0
16157,323.146,60.0
16158,323.166,65472.0
16159,323.186,65472.0
16160,323.206,65.0
16161,323.226,62.0
16162,323.246,60.0
16163,323.266,65472.0
16164,323.286,65472.0
16165,323.306,66.0
16166,323.326,62.0
16167,323.346,59.0
16168,323.366,65472.0
16169,323.386,65472.0
16170,323.406,66.0
16171,323.426,63.0
16172,323.446,60.0
16173,323.466,65472.0
16174,323.486,65480.0
16175,323.506,69.0
16176,323.526,60.0
16177,323.546,65484.0
16178,323.566,65480.0
16179,323.586,65496.0
16180,323.606,69.0
16181,323.626,60.0
16182,323.646,55256.0
16183,323.666,65480.0
16184,323.686,65472.0
16185,323.706,67.0
16186,323.726,63.0
16187,323.746,60.0
16188,323.766,65464.0
16189,323.786,65484.0
16190,323.806,67.0
16191,323.826,62.0
16192,323.846,60.0
16193,323.866,65472.0
16194,323.886,65476.0
16195,323.906,64.0
16196,323.926,63.0
16197,323.946,61.0
16198,323.966,65472.0
16199,323.986,65472.0
16200,324.006,64.0
16201,324.026,62.0
16202,324.046,61.0
16203,324.066,65472.0
16204,324.086,65472.0
16205,324.106,64.0
16206,324.126,62.0
16207,324.146,65448.0
16208,324.166,65472.0
16209,324.186,65472.0
16210,324.206,66.0
16211,324.226,63.0
16212,324.246,61.0
16213,324.266,65464.0
16214,324.286,65476.0
16215,324.306,65.0
16216,324.326,62.0
16217,324.346,61.0
16218,324.366,65472.0
16219,324.386,65460.0
16220,324.406,64.0
16221,324.426,62.0
16222,324.446,60.0
16223,324.466,65472.0
16224,324.486,65480.0
16225,324.506,67.0
16226,324.526,63.0
16227,324.546,61.0
16228,324.566,65472.0
16229,324.586,65472.0
16230,324.606,66.0
16231,324.626,62.0
16232,324.646,61.0
16233,324.666,65476.0
16234,324.686,65472.0
16235,324.706,64.0
16236,324.726,62.0
16237,324.746,60.0
16238,324.766,65472.0
16239,324.786,65472.0
16240,324.806,66.0
16241,324.826,62.0
16242,324.846,62.0
16243,324.866,65472.0
16244,324.886,62.0
16245,324.906,60.0
16246,324.926,62.0
16247,324.946,61.0
16248,324.966,65472.0
16249,324.986,65472.0
16250,325.006,68.0
16251,325.026,60.0
16252,325.046,65476.0
16253,325.066,65480.0
16254,325.086,65496.0
16255,325.106,68.0
16256,325.126,63.0
16257,325.146,60.0
16258,325.166,65480.0
16259,325.186,65484.0
16260,325.206,67.0
16261,325.226,62.0
16262,325.246,65472.0
16263,325.266,65480.0
16264,325.286,65484.0
16265,325.306,70.0
16266,325.326,60.0
16267,325.346,65460.0
16268,325.366,65476.0
16269,325.386,65488.0
16270,325.406,66.0
16271,325.426,63.0
16272,325.446,61.0
16273,325.466,65472.0
16274,325.486,65472.0
16275,325.506,66.0
16276,325.526,64.0
16277,325.546,61.0
16278,325.566,65456.0
16279,325.586,65472.0
16280,325.606,64.0
16281,325.626,61.0
16282,325.646,61.0
16283,325.666,65476.0
16284,325.686,65476.0
16285,325.706,67.0
16286,325.726,63.0
16287,325.746,60.0
16288,325.766,65476.0
16289,325.786,65480.0
16290,325.806,68.0
16291,325.826,63.0
16292,325.846,62.0
16293,325.866,65472.0
16294,325.886,65472.0
16295,325.906,66.0
16296,325.926,62.0
16297,325.946,61.0
16298,325.966,65480.0
16299,325.986,65472.0
16300,326.006,66.0
16301,326.026,61.0
16302,326.046,60.0
16303,326.066,65472.0
16304,326.086,65472.0
16305,326.106,66.0
16306,326.126,62.0
16307,326.146,60.0
16308,326.166,65472.0
16309,326.186,65456.0
16310,326.206,67.0
16311,326.226,62.0
16312,326.246,60.0
16313,326.266,65472.0
16314,326.286,65472.0
16315,326.306,65.0
16316,326.326,62.0
16317,326.346,61.0
16318,326.366,65476.0
16319,326.386,65464.0
16320,326.406,65.0
16321,326.426,61.0
16322,326.446,61.0
16323,326.466,65472.0
16324,326.486,65472.0
16325,326.506,65.0
16326,326.526,62.0
16327,326.546,62240.0
16328,326.566,65472.0
16329,326.586,65472.0
16330,326.606,65.0
16331,326.626,62.0
16332,326.646,61.0
16333,326.666,65476.0
16334,326.686,65484.0
16335,326.706,68.0
16336,326.726,63.0
16337,326.746,65472.0
16338,326.766,65484.0
16339,326.786,65472.0
16340,326.806,67.0
16341,326.826,62.0
16342,326.846,65472.0
16343,326.866,65480.0
16344,326.886,65496.0
16345,326.906,70.0
16346,326.926,60.0
16347,326.946,65464.0
16348,326.966,65488.0
16349,326.986,65472.0
16350,327.006,66.0
16351,327.026,62.0
16352,327.046,60.0
16353,327.066,65464.0
16354,327.086,65472.0
16355,327.106,64.0
16356,327.126,62.0
16357,327.146,60.0
16358,327.166,65472.0
16359,327.186,65460.0
16360,327.206,64.0
16361,327.226,62.0
16362,327.246,60.0
16363,327.266,65472.0
16364,327.286,65460.0
16365,327.306,66.0
16366,327.326,62.0
16367,327.346,65456.0
16368,327.366,65480.0
16369,327.386,65464.0
16370,327.406,64.0
16371,327.426,62.0
16372,327.446,60.0
16373,327.466,65476.0
16374,327.486,65460.0
16375,327.506,65.0
16376,327.526,63.0
16377,327.546,61.0
16378,327.566,65480.0
16379,327.586,65476.0
16380,327.606,65.0
16381,327.626,61.0
16382,327.646,65472.0
16383,327.666,65480.0
16384,327.686,65484.0
16385,327.706,66.0
16386,327.726,62.0
16387,327.746,63.0
16388,327.766,65472.0
16389,327.786,65472.0
16390,327.806,64.0
16391,327.826,63.0
16392,327.846,62.0
16393,327.866,65472.0
16394,327.886,65472.0
16395,327.906,64.0
16396,327.926,63.0
16397,327.946,61.0
16398,327.966,65472.0
16399,327.986,65472.0
16400,328.006,66.0
16401,328.026,63.0
16402,328.046,65472.0
16403,328.066,65472.0
16404,328.086,65472.0
16405,328.106,65.0
16406,328.126,62.0
16407,328.146,65448.0
16408,328.166,65484.0
16409,328.186,65472.0
16410,328.206,65.0
16411,328.226,62.0
16412,328.246,65472.0
16413,328.266,65472.0
16414,328.286,65448.0
16415,328.306,66.0
16416,328.326,61.0
16417,328.346,61.0
16418,328.366,65472.0
16419,328.386,65456.0
16420,328.406,63.0
16421,328.426,61.0
16422,328.446,60.0
16423,328.466,65472.0
16424,328.486,65472.0
16425,328.506,66.0
16426,328.526,61.0
16427,328.546,65476.0
16428,328.566,65492.0
16429,328.586,65464.0
16430,328.606,66.0
16431,328.626,62.0
16432,328.646,65456.0
16433,328.666,65480.0
16434,328.686,65472.0
16435,328.706,69.0
16436,328.726,61.0
16437,328.746,65472.0
16438,328.766,65472.0
16439,328.786,65480.0
16440,328.806,67.0
16441,328.826,63.0
16442,328.846,60.0
16443,328.866,65488.0
16444,328.886,65456.0
16445,328.906,64.0
16446,328.926,62.0
16447,328.946,62152.0
16448,328.966,65472.0
16449,328.986,65472.0
16450,329.006,64.0
16451,329.026,62.0
16452,329.046,60.0
16453,329.066,65472.0
16454,329.086,65472.0
16455,329.106,64.0
16456,329.126,62.0
16457,329.146,65472.0
16458,329.166,65476.0
16459,329.186,65472.0
16460,329.206,66.0
16461,329.226,63.0
16462,329.246,65460.0
16463,329.266,65480.0
16464,329.286,65460.0
16465,329.306,67.0
16466,329.326,62.0
16467,329.346,65472.0
16468,329.366,65476.0
16469,329.386,65472.0
16470,329.406,65.0
16471,329.426,62.0
16472,329.446,65464.0
16473,329.466,65472.0
16474,329.486,65460.0
16475,329.506,64.0
16476,329.526,61.0
16477,329.546,65472.0
16478,329.566,65484.0
16479,329.586,65472.0
16480,329.606,63.0
16481,329.626,62.0
16482,329.646,65472.0
16483,329.666,65480.0
16484,329.686,65456.0
16485,329.706,63.0
16486,329.726,61.0
16487,329.746,62.0
16488,329.766,65472.0
16489,329.786,65472.0
16490,329.806,65.0
16491,329.826,61.0
16492,329.846,65456.0
16493,329.866,65472.0
16494,329.886,65464.0
16495,329.906,65.0
16496,329.926,63.0
16497,329.946,65464.0
16498,329.966,65472.0
16499,329.986,65456.0
16500,330.006,64.0
16501,330.026,62.0
16502,330.046,65472.0
16503,330.066,65472.0
16504,330.086,65472.0
16505,330.106,66.0
16506,330.126,63.0
16507,330.146,65472.0
16508,330.166,65484.0
16509,330.186,65472.0
16510,330.206,65.0
16511,330.226,62.0
16512,330.246,65460.0
16513,330.266,65464.0
16514,330.286,65472.0
16515,330.306,66.0
16516,330.326,62.0
16517,330.346,65472.0
16518,330.366,65472.0
16519,330.386,65472.0
16520,330.406,65.0
16521,330.426,62.0
16522,330.446,62.0
16523,330.466,65488.0
16524,330.486,65472.0
16525,330.506,64.0
16526,330.526,64.0
16527,330.546,65472.0
16528,330.566,65464.0
16529,330.586,65472.0
16530,330.606,64.0
16531,330.626,61.0
16532,330.646,65472.0
16533,330.666,65472.0
16534,330.686,65476.0
16535,330.706,65.0
16536,330.726,62.0
16537,330.746,65464.0
16538,330.766,65472.0
16539,330.786,65480.0
16540,330.806,66.0
16541,330.826,62.0
16542,330.846,61.0
16543,330.866,65480.0
16544,330.886,65472.0
16545,330.906,66.0
16546,330.926,63.0
16547,330.946,59.0
16548,330.966,65476.0
16549,330.986,65476.0
16550,331.006,65.0
16551,331.026,62.0
16552,331.046,60.0
16553,331.066,65472.0
16554,331.086,65456.0
16555,331.106,66.0
16556,331.126,61.0
16557,331.146,61.0
16558,331.166,65472.0
16559,331.186,65476.0
16560,331.206,64.0
16561,331.226,62.0
16562,331.246,61.0
16563,331.266,65472.0
16564,331.286,65464.0
16565,331.306,65.0
16566,331.326,63.0
16567,331.346,62.0
16568,331.366,65464.0
16569,331.386,65472.0
16570,331.406,65.0
16571,331.426,62.0
16572,331.446,59.0
16573,331.466,65472.0
16574,331.486,65472.0
16575,331.506,65.0
16576,331.526,62.0
16577,331.546,60.0
16578,331.566,65484.0
16579,331.586,65472.0
16580,331.606,65.0
16581,331.626,63.0
16582,331.646,60.0
16583,331.666,65472.0
16584,331.686,65480.0
16585,331.706,66.0
16586,331.726,63.0
16587,331.746,59.0
16588,331.766,65476.0
16589,331.786,65472.0
16590,331.807,66.0
16591,331.827,62.0
16592,331.847,62.0
16593,331.867,65472.0
16594,331.887,65472.0
16595,331.907,66.0
16596,331.927,63.0
16597,331.947,62.0
16598,331.967,65476.0
16599,331.987,65484.0
16600,332.007,66.0
16601,332.027,63.0
16602,332.047,62.0
16603,332.067,65472.0
16604,332.087,65480.0
16605,332.107,66.0
16606,332.127,62.0
16607,332.147,60.0
16608,332.167,65480.0
16609,332.187,65472.0
16610,332.207,66.0
16611,332.227,63.0
16612,332.247,60.0
16613,332.267,65476.0
16614,332.287,65492.0
16615,332.307,67.0
16616,332.327,62.0
16617,332.347,60.0
16618,332.367,65472.0
16619,332.387,65472.0
16620,332.407,66.0
16621,332.427,62.0
16622,332.447,61.0
16623,332.467,65480.0
16624,332.487,65488.0
16625,332.507,67.0
16626,332.527,62.0
16627,332.547,61.0
16628,332.567,65484.0
16629,332.587,65480.0
16630,332.607,67.0
16631,332.627,60.0
16632,332.647,65472.0
16633,332.667,65480.0
16634,332.687,65480.0
16635,332.707,68.0
16636,332.727,63.0
16637,332.747,60.0
16638,332.767,65472.0
16639,332.787,65480.0
16640,332.807,66.0
16641,332.827,63.0
16642,332.847,61.0
16643,332.867,65480.0
16644,332.887,65480.0
16645,332.907,67.0
16646,332.927,63.0
16647,332.947,60.0
16648,332.967,65472.0
16649,332.987,65472.0
16650,333.007,66.0
16651,333.027,61.0
16652,333.047,61.0
16653,333.067,65476.0
16654,333.087,65476.0
16655,333.107,66.0
16656,333.127,63.0
16657,333.147,60.0
16658,333.167,65476.0
16659,333.187,65472.0
16660,333.207,65.0
16661,333.227,63.0
16662,333.247,61.0
16663,333.267,65472.0
16664,333.287,65480.0
16665,333.307,67.0
16666,333.327,62.0
16667,333.347,59.0
16668,333.367,65472.0
16669,333.387,65472.0
16670,333.407,66.0
16671,333.427,62.0
16672,333.447,60.0
16673,333.467,65472.0
16674,333.487,65476.0
16675,333.507,65.0
16676,333.527,62.0
16677,333.547,60.0
16678,333.567,65472.0
16679,333.587,65480.0
16680,333.607,67.0
16681,333.627,62.0
16682,333.647,61.0
